elapsed,mq2,mq135,mq4,humidity,tempC,food_type,label
01:44:57,400,349,524,100.00,28.50,Nasi Goreng,fresh
01:45:27,400,336,509,100.00,28.50,Nasi Goreng,fresh
01:45:57,395,338,511,100.00,28.40,Nasi Goreng,fresh
01:46:27,393,339,505,100.00,28.40,Nasi Goreng,fresh
01:46:57,399,351,511,100.00,28.40,Nasi Goreng,fresh
01:47:27,368,354,511,100.00,28.40,Nasi Goreng,fresh
01:47:57,401,352,523,100.00,28.40,Nasi Goreng,fresh
01:48:27,402,357,525,100.00,28.40,Nasi Goreng,fresh
01:48:57,405,353,511,100.00,28.30,Nasi Goreng,fresh
01:49:27,400,347,510,100.00,28.40,Nasi Goreng,fresh
01:49:57,402,352,528,100.00,28.30,Nasi Goreng,fresh
01:50:27,395,346,506,100.00,28.30,Nasi Goreng,fresh
01:50:57,400,347,511,100.00,28.30,Nasi Goreng,fresh
01:51:27,398,345,511,100.00,28.30,Nasi Goreng,fresh
01:51:57,401,352,527,100.00,28.30,Nasi Goreng,fresh
01:52:27,401,351,509,100.00,28.30,Nasi Goreng,fresh
01:52:57,386,336,503,100.00,28.30,Nasi Goreng,fresh
01:53:27,384,337,501,100.00,28.30,Nasi Goreng,fresh
01:53:57,386,337,493,100.00,28.30,Nasi Goreng,fresh
01:54:27,384,349,503,100.00,28.20,Nasi Goreng,fresh
01:54:57,387,337,497,100.00,28.20,Nasi Goreng,fresh
01:55:27,391,342,504,100.00,28.20,Nasi Goreng,fresh
01:55:57,396,338,509,100.00,28.20,Nasi Goreng,fresh
01:56:27,395,346,511,100.00,28.20,Nasi Goreng,fresh
01:56:57,397,345,510,100.00,28.20,Nasi Goreng,fresh
01:57:27,386,349,525,100.00,28.20,Nasi Goreng,fresh
01:57:57,409,365,528,100.00,28.20,Nasi Goreng,fresh
01:58:27,415,358,529,100.00,28.20,Nasi Goreng,fresh
01:58:57,403,353,526,100.00,28.20,Nasi Goreng,fresh
01:59:27,410,361,529,100.00,28.10,Nasi Goreng,fresh
01:59:57,407,370,535,100.00,28.10,Nasi Goreng,fresh
02:00:27,410,371,525,100.00,28.10,Nasi Goreng,fresh
02:00:57,408,357,528,100.00,28.10,Nasi Goreng,fresh
02:01:27,387,346,523,100.00,28.10,Nasi Goreng,fresh
02:01:57,400,351,530,100.00,28.10,Nasi Goreng,fresh
02:02:27,405,355,525,100.00,28.10,Nasi Goreng,fresh
02:02:57,403,350,524,100.00,28.00,Nasi Goreng,fresh
02:03:27,405,353,527,100.00,28.00,Nasi Goreng,fresh
02:03:57,403,359,530,100.00,28.00,Nasi Goreng,fresh
02:04:27,400,353,509,100.00,28.00,Nasi Goreng,fresh
02:04:57,397,345,511,100.00,28.00,Nasi Goreng,fresh
02:05:27,398,341,511,100.00,28.00,Nasi Goreng,fresh
02:05:57,399,346,511,100.00,28.00,Nasi Goreng,fresh
02:06:27,406,337,524,100.00,28.00,Nasi Goreng,fresh
02:06:57,399,349,525,100.00,28.00,Nasi Goreng,fresh
02:07:27,384,343,509,100.00,28.00,Nasi Goreng,fresh
02:07:57,400,350,511,100.00,27.90,Nasi Goreng,fresh
02:08:27,392,339,506,100.00,27.90,Nasi Goreng,fresh
02:08:57,387,337,497,100.00,27.90,Nasi Goreng,fresh
02:09:27,393,337,507,100.00,27.90,Nasi Goreng,fresh
02:09:57,393,340,506,100.00,27.90,Nasi Goreng,fresh
02:10:27,386,339,505,100.00,27.90,Nasi Goreng,fresh
02:10:57,387,335,499,100.00,27.90,Nasi Goreng,fresh
02:11:27,381,333,496,100.00,27.90,Nasi Goreng,fresh
02:11:57,384,331,501,100.00,27.80,Nasi Goreng,fresh
02:12:27,385,330,497,100.00,27.80,Nasi Goreng,fresh
02:12:57,386,331,495,100.00,27.80,Nasi Goreng,fresh
02:13:27,384,335,502,100.00,27.80,Nasi Goreng,fresh
02:13:57,391,336,500,100.00,27.80,Nasi Goreng,fresh
02:14:27,381,327,497,100.00,27.80,Nasi Goreng,fresh
02:14:57,379,325,496,100.00,27.80,Nasi Goreng,fresh
02:15:27,380,329,493,100.00,27.80,Nasi Goreng,fresh
02:15:57,377,327,495,100.00,27.80,Nasi Goreng,fresh
02:16:27,381,331,496,100.00,27.70,Nasi Goreng,fresh
02:16:57,381,327,493,100.00,27.70,Nasi Goreng,fresh
02:17:27,378,327,493,100.00,27.70,Nasi Goreng,fresh
02:17:57,377,329,495,100.00,27.70,Nasi Goreng,fresh
02:18:27,377,331,496,100.00,27.70,Nasi Goreng,fresh
02:18:57,377,327,495,100.00,27.70,Nasi Goreng,fresh
02:19:27,377,336,496,100.00,27.70,Nasi Goreng,fresh
02:19:57,379,328,494,100.00,27.60,Nasi Goreng,fresh
02:20:27,374,326,496,100.00,27.60,Nasi Goreng,fresh
02:20:57,378,329,494,100.00,27.60,Nasi Goreng,fresh
